,Z_res,X_res,Y_res,num_Zs,num_Xs,num_Ys,num_channels,path,condition,sigma_noise,pixel_sum,pixel_mean,pixel_max,pixel_min
1216,0.3949999999999997,0.013178822554981574,0.013178822554981574,34,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 49.czi,myeloid_progenitors,2.483654948877872,216516253,6.073117340312285,255,0
1217,0.3949999999999997,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 60.czi,myeloid_progenitors,2.2262697234909012,140611859,4.96658957446063,253,0
1218,0.3949999999999997,0.013178822554981574,0.013178822554981574,34,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 50.czi,myeloid_progenitors,2.3446309867961252,187697772,5.264780717737534,234,0
1219,0.3949999999999997,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 62.czi,myeloid_progenitors,3.457312750475966,304094818,10.357407774244036,254,0
1220,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 56.czi,myeloid_progenitors,2.5273777443997387,124593731,4.570070816920354,240,0
1221,0.3949999999999997,0.013178822554981574,0.013178822554981574,35,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 48.czi,myeloid_progenitors,2.4660982800287132,224263822,6.110704204014369,255,0
1222,0.3949999999999997,0.013178822554981574,0.013178822554981574,37,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 68.czi,myeloid_progenitors,2.699500649761902,322771786,8.319436820777687,255,0
1223,0.3949999999999997,0.013178822554981574,0.013178822554981574,29,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 66.czi,myeloid_progenitors,2.5277773107278763,173202630,5.695824129828091,255,0
1224,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 58.czi,myeloid_progenitors,2.1727387711610713,136218497,4.190583290592317,254,0
1225,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 57.czi,myeloid_progenitors,2.220074226413388,166265684,5.114945565500567,251,0
1226,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210430_PHF8-OldAB/Image 55.czi,myeloid_progenitors,2.0680290141213673,162662573,5.170903937021891,233,0
